"Code: hostile= 1; orderly= 2; neutral =3; unclear= 4, irrelevant =5; duplicate = 0",docname,from,to,pre,keyword,post,pattern,Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
1,8067_0.txt,597,597,". a dozen of the mob leaped into the wagon and threw them out . volley atter volley , was then poured into the faintly struggling mass , and in a few moments all , was still . hawkins ' head was almost of shot from his body . the",mob,", after making sure that or all six were dead , mounted and rode away . atchison then mounted one - mule and hastened to justice hill's house , some distance away , and noti fied him of the slaughter . the justice at once made ready to go to",mob,1001,8067,0,sn86069457,"Crittenden press (Marion, Ky.)",1894,9,6,seq-4,ed-1,1,http://localhost:62222/pages/8067/kyu_casablanca_ver01/sn86069457/9/6/ed-1/seq-4/1,Kentucky,../sample_corpus_1pct_article_text/8067_0.txt
0,8067_0.txt,597,597,". a dozen of the mob leaped into the wagon and threw them out . volley atter volley , was then poured into the faintly struggling mass , and in a few moments all , was still . hawkins ' head was almost of shot from his body . the",mob,", after making sure that or all six were dead , mounted and rode away . atchison then mounted one - mule and hastened to justice hill's house , some distance away , and noti fied him of the slaughter . the justice at once made ready to go to",mob,1001,8067,0,sn86069457,"Crittenden press (Marion, Ky.)",1894,9,6,seq-4,ed-1,1,http://localhost:62222/pages/8067/kyu_casablanca_ver01/sn86069457/9/6/ed-1/seq-4/1,Kentucky,../sample_corpus_1pct_article_text/8067_0.txt
1,8068_1.txt,25,25,"miscellaneous : robert smith , the negro who caused the riot at roanoke , va . , on the 20th , banged by a",mob,. the twenty- fourth annual reunion of the army of cumber land opened at cleveland . the,mob,1192,8068,1,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1894,1,2,seq-7,ed-1,1,http://localhost:62222/pages/8068/me_freeport_ver01/sn82014248/1/2/ed-1/seq-7/1,Maine,../sample_corpus_1pct_article_text/8068_1.txt
0,8068_1.txt,25,25,"miscellaneous : robert smith , the negro who caused the riot at roanoke , va . , on the 20th , banged by a",mob,. the twenty- fourth annual reunion of the army of cumber land opened at cleveland . the,mob,1192,8068,1,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1894,1,2,seq-7,ed-1,1,http://localhost:62222/pages/8068/me_freeport_ver01/sn82014248/1/2/ed-1/seq-7/1,Maine,../sample_corpus_1pct_article_text/8068_1.txt
1,8070_0.txt,20,20,"at bay st . louis , miss . , a negro wife murderer was forcibly taken from jail by",mob,of colored men and hanged . a,mob,1109,8070,0,sn88064537,"St. Landry democrat. (Opelousas, La.)",1881,8,27,seq-2,ed-1,1,http://localhost:62222/pages/8070/lu_blastoise_ver01/sn88064537/8/27/ed-1/seq-2/1,Louisiana,../sample_corpus_1pct_article_text/8070_0.txt
0,8070_0.txt,20,20,"at bay st . louis , miss . , a negro wife murderer was forcibly taken from jail by",mob,of colored men and hanged . a,mob,1109,8070,0,sn88064537,"St. Landry democrat. (Opelousas, La.)",1881,8,27,seq-2,ed-1,1,http://localhost:62222/pages/8070/lu_blastoise_ver01/sn88064537/8/27/ed-1/seq-2/1,Louisiana,../sample_corpus_1pct_article_text/8070_0.txt
1,8080_0.txt,379,379,"may or , s . b.thomas , judge keating , judge grant , mayor webber , the late mayor , e . b . hanna , and many other citizens , did what could be done by them to prevent it , but were overpowered and carried away by the",mob,"bodily . the sheriff left the jail about noon without leaving any guard , and went into the country to serve . some papers . the crowd took tibbetts in a wagon across the river bridge , put a rope around his neck , fastened it over 1 tree ,",mob,1182,8080,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/8080/me_edgecomb_ver02/sn83016025/8/5/ed-1/seq-2/1,Maine,../sample_corpus_1pct_article_text/8080_0.txt
0,8080_0.txt,379,379,"may or , s . b.thomas , judge keating , judge grant , mayor webber , the late mayor , e . b . hanna , and many other citizens , did what could be done by them to prevent it , but were overpowered and carried away by the",mob,"bodily . the sheriff left the jail about noon without leaving any guard , and went into the country to serve . some papers . the crowd took tibbetts in a wagon across the river bridge , put a rope around his neck , fastened it over 1 tree ,",mob,1182,8080,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/8080/me_edgecomb_ver02/sn83016025/8/5/ed-1/seq-2/1,Maine,../sample_corpus_1pct_article_text/8080_0.txt
1,8080_0.txt,677,677,": """" are you satisfied to hang him ? """" the crowd shouted """" no , """" but those in the wagon drove suddenly away , and left him dangling in the air . efforts were made to cut him down , but all such were in vain , the",mob,"kept all away until he was dead . great excitement prevailed . some of the most influential and prominent men in the south part of the county are leaders in it . it was difficult to get the exact language used by tibbetts , on account of the great excite",mob,1182,8080,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/8080/me_edgecomb_ver02/sn83016025/8/5/ed-1/seq-2/1,Maine,../sample_corpus_1pct_article_text/8080_0.txt
0,8080_0.txt,677,677,": """" are you satisfied to hang him ? """" the crowd shouted """" no , """" but those in the wagon drove suddenly away , and left him dangling in the air . efforts were made to cut him down , but all such were in vain , the",mob,"kept all away until he was dead . great excitement prevailed . some of the most influential and prominent men in the south part of the county are leaders in it . it was difficult to get the exact language used by tibbetts , on account of the great excite",mob,1182,8080,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/8080/me_edgecomb_ver02/sn83016025/8/5/ed-1/seq-2/1,Maine,../sample_corpus_1pct_article_text/8080_0.txt
1,8085_1.txt,1299,1299,"liko hitching- bars around the court- llouse , they sur rounded judge chisolm's house and insisted that the sheriff should take the prisoners to the jail . this was done , and a guard of six mon , selected by the sherl , was placed over them . then the",mob,"hung two of chleolm's negro servants up to trees with bridlo- rolns , and tried to make them confess that they had heard something to implicate the judge in the murder ; but the poor fellows know nothing , and were dnally allowed to run the woods . to at",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1299,1299,"liko hitching- bars around the court- llouse , they sur rounded judge chisolm's house and insisted that the sheriff should take the prisoners to the jail . this was done , and a guard of six mon , selected by the sherl , was placed over them . then the",mob,"hung two of chleolm's negro servants up to trees with bridlo- rolns , and tried to make them confess that they had heard something to implicate the judge in the murder ; but the poor fellows know nothing , and were dnally allowed to run the woods . to at",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,1555,1555,"chlsolin went to jall all the mem bers of his family , -his wife , a daughter 18 years old , a son of 10 , and two younger buys , -knowing that ble life was in danger , and hoping that their prosence might soften the hearts of the",mob,", went with him . after they were locked in , the daughter cornelia found that the guns of the six guards wure not loaded , and that they had no ammunition . under protense of going to procure food for the failly the courageous girl left the jail ,",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1555,1555,"chlsolin went to jall all the mem bers of his family , -his wife , a daughter 18 years old , a son of 10 , and two younger buys , -knowing that ble life was in danger , and hoping that their prosence might soften the hearts of the",mob,", went with him . after they were locked in , the daughter cornelia found that the guns of the six guards wure not loaded , and that they had no ammunition . under protense of going to procure food for the failly the courageous girl left the jail ,",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,1657,1657,"through the crowd of ungry men , and re turned home , whoro who hastily secreted a powder- flask , a bag of shot , and somo nowa . japers for wadding under her dress . then taking komo brand and nicat she went back to the jail . the",mob,". leaving the stores and saloon , now began to press around the building and clamor for chisula's life . among the guards thero . was but onu itepublican , a cool , courageous scotch man , namel michollund , who was a personal friend of chisolm . this man",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1657,1657,"through the crowd of ungry men , and re turned home , whoro who hastily secreted a powder- flask , a bag of shot , and somo nowa . japers for wadding under her dress . then taking komo brand and nicat she went back to the jail . the",mob,". leaving the stores and saloon , now began to press around the building and clamor for chisula's life . among the guards thero . was but onu itepublican , a cool , courageous scotch man , namel michollund , who was a personal friend of chisolm . this man",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,1720,1720,"the building and clamor for chisula's life . among the guards thero . was but onu itepublican , a cool , courageous scotch man , namel michollund , who was a personal friend of chisolm . this man stationed himself at the door of the jall , and told the",mob,"that if they kill ed the prisonura two of them should dig for every ilfo they took , while expostulating with the mob and threatening them , he fell , , biot by five pistol balls threo of the remaining guards now doverted their post , and , leaving their",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1720,1720,"the building and clamor for chisula's life . among the guards thero . was but onu itepublican , a cool , courageous scotch man , namel michollund , who was a personal friend of chisolm . this man stationed himself at the door of the jall , and told the",mob,"that if they kill ed the prisonura two of them should dig for every ilfo they took , while expostulating with the mob and threatening them , he fell , , biot by five pistol balls threo of the remaining guards now doverted their post , and , leaving their",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,1743,1743,"man , namel michollund , who was a personal friend of chisolm . this man stationed himself at the door of the jall , and told the mob that if they kill ed the prisonura two of them should dig for every ilfo they took , while expostulating with the",mob,"and threatening them , he fell , , biot by five pistol balls threo of the remaining guards now doverted their post , and , leaving their guns and taking with them the two hoppers , they went out of the jall . thero seoms to have been little personal",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1743,1743,"man , namel michollund , who was a personal friend of chisolm . this man stationed himself at the door of the jall , and told the mob that if they kill ed the prisonura two of them should dig for every ilfo they took , while expostulating with the",mob,"and threatening them , he fell , , biot by five pistol balls threo of the remaining guards now doverted their post , and , leaving their guns and taking with them the two hoppers , they went out of the jall . thero seoms to have been little personal",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,1812,1812,"now doverted their post , and , leaving their guns and taking with them the two hoppers , they went out of the jall . thero seoms to have been little personal animoalty against the lloppers , and they mingled with the crowd and got away unbarmed . the furlous",mob,"alled the lower hall of the jail , and broko open a door at the foot of a stairway leading to the floor above where the prisoners werd coudned . at the top of the statra there was an . other door with a grating in it . the lock",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1812,1812,"now doverted their post , and , leaving their guns and taking with them the two hoppers , they went out of the jall . thero seoms to have been little personal animoalty against the lloppers , and they mingled with the crowd and got away unbarmed . the furlous",mob,"alled the lower hall of the jail , and broko open a door at the foot of a stairway leading to the floor above where the prisoners werd coudned . at the top of the statra there was an . other door with a grating in it . the lock",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,1895,1895,"top of the statra there was an . other door with a grating in it . the lock was broken off with axen . willa tho blows were falling upon it , cornelia implorod the two romaining guards , overstreet and wall , to dro through the grating upon the",mob,"pressing upon the stairs . but they refused . she then carried the gun tuft by the other guards to hor father . after the lock yielded , the two guards tried to hold the door , and the second son of the judge , , a boy of 18",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1895,1895,"top of the statra there was an . other door with a grating in it . the lock was broken off with axen . willa tho blows were falling upon it , cornelia implorod the two romaining guards , overstreet and wall , to dro through the grating upon the",mob,"pressing upon the stairs . but they refused . she then carried the gun tuft by the other guards to hor father . after the lock yielded , the two guards tried to hold the door , and the second son of the judge , , a boy of 18",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,1958,1958,"the gun tuft by the other guards to hor father . after the lock yielded , the two guards tried to hold the door , and the second son of the judge , , a boy of 18 , in alding thum , was shot in the wrist . the",mob,"pushue hu guards asido . and the mon in advance gained the upper landing , tred , and killed the poor wounded boy , who was clinging to his father . first in the brutal crowd came david itoneer , a planter and practicing physician . he was instantly killed",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,1958,1958,"the gun tuft by the other guards to hor father . after the lock yielded , the two guards tried to hold the door , and the second son of the judge , , a boy of 18 , in alding thum , was shot in the wrist . the",mob,"pushue hu guards asido . and the mon in advance gained the upper landing , tred , and killed the poor wounded boy , who was clinging to his father . first in the brutal crowd came david itoneer , a planter and practicing physician . he was instantly killed",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,2020,2020,"the upper landing , tred , and killed the poor wounded boy , who was clinging to his father . first in the brutal crowd came david itoneer , a planter and practicing physician . he was instantly killed by the judge . as soon as ho fell , the",mob,", cowardly as all mobs are , rushed out of the building . there was a full for a few minutos ; then the crowd outalde began to yell , firo the jail ; burn them out ! """" after wards they shouted , the jall is un arol """"",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,2020,2020,"the upper landing , tred , and killed the poor wounded boy , who was clinging to his father . first in the brutal crowd came david itoneer , a planter and practicing physician . he was instantly killed by the judge . as soon as ho fell , the",mob,", cowardly as all mobs are , rushed out of the building . there was a full for a few minutos ; then the crowd outalde began to yell , firo the jail ; burn them out ! """" after wards they shouted , the jall is un arol """"",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,2025,2025,", and killed the poor wounded boy , who was clinging to his father . first in the brutal crowd came david itoneer , a planter and practicing physician . he was instantly killed by the judge . as soon as ho fell , the mob , cowardly as all",mobs,"are , rushed out of the building . there was a full for a few minutos ; then the crowd outalde began to yell , firo the jail ; burn them out ! """" after wards they shouted , the jall is un arol """" it was a stratagem worthy",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,2025,2025,", and killed the poor wounded boy , who was clinging to his father . first in the brutal crowd came david itoneer , a planter and practicing physician . he was instantly killed by the judge . as soon as ho fell , the mob , cowardly as all",mobs,"are , rushed out of the building . there was a full for a few minutos ; then the crowd outalde began to yell , firo the jail ; burn them out ! """" after wards they shouted , the jall is un arol """" it was a stratagem worthy",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8085_1.txt,2242,2242,"but cornelia thrust it aside . a volley of shots was fred against the door . the judge push ed it open , and got into the hall . mrs . chisolm drud both barrels of a shotgun and wounded one of the assailuuts in the face . the murderous",mob,closed in around their victimn . ils daughter clung to ble neck with ous band and with the other thrust away the guns aimed at him . her hand was shattered by a ball dve shots atruck ono of her legs . judge chisolm and fell wounded in eleven places,mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,2242,2242,"but cornelia thrust it aside . a volley of shots was fred against the door . the judge push ed it open , and got into the hall . mrs . chisolm drud both barrels of a shotgun and wounded one of the assailuuts in the face . the murderous",mob,closed in around their victimn . ils daughter clung to ble neck with ous band and with the other thrust away the guns aimed at him . her hand was shattered by a ball dve shots atruck ono of her legs . judge chisolm and fell wounded in eleven places,mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
2,8085_1.txt,2295,2295,around their victimn . ils daughter clung to ble neck with ous band and with the other thrust away the guns aimed at him . her hand was shattered by a ball dve shots atruck ono of her legs . judge chisolm and fell wounded in eleven places . the,mob,", bellovlug , they had accomplished their purpose , lett the jall . the wife and son of the judge , aided by a clli zen who , for a wonder , showed a spark of hu nuanity , carried the wounded man to fite home , a fow hundred",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,2295,2295,around their victimn . ils daughter clung to ble neck with ous band and with the other thrust away the guns aimed at him . her hand was shattered by a ball dve shots atruck ono of her legs . judge chisolm and fell wounded in eleven places . the,mob,", bellovlug , they had accomplished their purpose , lett the jall . the wife and son of the judge , aided by a clli zen who , for a wonder , showed a spark of hu nuanity , carried the wounded man to fite home , a fow hundred",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
2,8085_1.txt,2733,2733,"an unpri cipled man - a gambler and something of a desparallu . mclellan was an industrious , respectable citizen . from the careful inquiries mala by gov . stone , it appears that the brothers , sons , ani nephewe of the murdered gully wure the ringluaders of the",mob,". in my conversations with the county ollcers and others of the principal citizens of the place , i have been shocked to them all meio desiroda of excusing or palliating tad the horrible crimen of the mob than to exhibit sympathy for the victims . from not a single",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,2733,2733,"an unpri cipled man - a gambler and something of a desparallu . mclellan was an industrious , respectable citizen . from the careful inquiries mala by gov . stone , it appears that the brothers , sons , ani nephewe of the murdered gully wure the ringluaders of the",mob,". in my conversations with the county ollcers and others of the principal citizens of the place , i have been shocked to them all meio desiroda of excusing or palliating tad the horrible crimen of the mob than to exhibit sympathy for the victims . from not a single",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
2,8085_1.txt,2771,2771,", ani nephewe of the murdered gully wure the ringluaders of the mob . in my conversations with the county ollcers and others of the principal citizens of the place , i have been shocked to them all meio desiroda of excusing or palliating tad the horrible crimen of the",mob,"than to exhibit sympathy for the victims . from not a single man have i heart expressed an intention to aid in bringing the murders to justice , or even the hope that they will be arrested . a por tion of the community . the perpe entirely sympathizes with",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
0,8085_1.txt,2771,2771,", ani nephewe of the murdered gully wure the ringluaders of the mob . in my conversations with the county ollcers and others of the principal citizens of the place , i have been shocked to them all meio desiroda of excusing or palliating tad the horrible crimen of the",mob,"than to exhibit sympathy for the victims . from not a single man have i heart expressed an intention to aid in bringing the murders to justice , or even the hope that they will be arrested . a por tion of the community . the perpe entirely sympathizes with",mob,367,8085,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/8085/dlc_jefferson_ver02/sn84031492/5/14/ed-1/seq-2/1,Illinois,../sample_corpus_1pct_article_text/8085_1.txt
1,8087_2.txt,2,2,a,mob,"of 150 men broke into the jail at minden , la . , other night and shot dead two colored men the held for murder .",mob,2812,8087,2,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/8087/sdhi_mustang_ver01/sn99067997/8/7/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/8087_2.txt
0,8087_2.txt,2,2,a,mob,"of 150 men broke into the jail at minden , la . , other night and shot dead two colored men the held for murder .",mob,2812,8087,2,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/8087/sdhi_mustang_ver01/sn99067997/8/7/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/8087_2.txt
1,8087_3.txt,30,30,"david scruggs ( colored ) , residing near redfield , ark . , who was charged with assaulting his own daughter , was seized on 24th by a colored",mob,and cut to pieces the with knives and razors .,mob,2813,8087,3,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/8087/sdhi_mustang_ver01/sn99067997/8/7/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/8087_3.txt
0,8087_3.txt,30,30,"david scruggs ( colored ) , residing near redfield , ark . , who was charged with assaulting his own daughter , was seized on 24th by a colored",mob,and cut to pieces the with knives and razors .,mob,2813,8087,3,sn99067997,Wessington Springs herald. (Wessington Spri...),1885,8,7,seq-2,ed-1,1,http://localhost:62222/pages/8087/sdhi_mustang_ver01/sn99067997/8/7/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/8087_3.txt
1,8093_0.txt,23,23,"blame ? who's to murder : daily times minneapolis editorial ( down near monroe , ga . , the other day a",mob,"dragged two negro couples out of a car and killed shotgun . job neatly and methodically done as if it had been well planned . while the bodies were still warm and the mob melted into the bleeding , protecting countryside . by the perverted code of lynch law it",mob,1321,8093,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/8093/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/1,Minnesota,../sample_corpus_1pct_article_text/8093_0.txt
0,8093_0.txt,23,23,"blame ? who's to murder : daily times minneapolis editorial ( down near monroe , ga . , the other day a",mob,"dragged two negro couples out of a car and killed shotgun . job neatly and methodically done as if it had been well planned . while the bodies were still warm and the mob melted into the bleeding , protecting countryside . by the perverted code of lynch law it",mob,1321,8093,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/8093/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/1,Minnesota,../sample_corpus_1pct_article_text/8093_0.txt
1,8093_0.txt,57,57,"daily times minneapolis editorial ( down near monroe , ga . , the other day a mob dragged two negro couples out of a car and killed shotgun . job neatly and methodically done as if it had been well planned . while the bodies were still warm and the",mob,"melted into the bleeding , protecting countryside . by the perverted code of lynch law it had done a good day's work , american , but by the standards of justice and human decency , it had the state of georgia and befouled shamed the whole nation . question :",mob,1321,8093,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/8093/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/1,Minnesota,../sample_corpus_1pct_article_text/8093_0.txt
0,8093_0.txt,57,57,"daily times minneapolis editorial ( down near monroe , ga . , the other day a mob dragged two negro couples out of a car and killed shotgun . job neatly and methodically done as if it had been well planned . while the bodies were still warm and the",mob,"melted into the bleeding , protecting countryside . by the perverted code of lynch law it had done a good day's work , american , but by the standards of justice and human decency , it had the state of georgia and befouled shamed the whole nation . question :",mob,1321,8093,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/8093/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/1,Minnesota,../sample_corpus_1pct_article_text/8093_0.txt
