...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filename,filepath
3392,13871,0,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,1,http://localhost:62222/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Washington,13871_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13871_0.txt
3415,13873,0,sn88085187,"The Tacoma times (Tacoma, Wash.)",1910,8,10,seq-1,ed-1,1,http://localhost:62222/pages/13873/wa_elm_ver01/sn88085187/1910/08/10/ed-1/seq-1/1,Washington,13873_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13873_0.txt
1374,13874,0,sn83004226,"The Big Sandy news (Louisa, Ky.)",1910,2,4,seq-2,ed-1,1,http://localhost:62222/pages/13874/kyu_flamingo_ver01/sn83004226/1910/02/04/ed-1/seq-2/1,Kentucky,13874_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13874_0.txt
1016,13875,0,sn89055001,"The Parma herald. (Parma, Idaho)",1910,8,11,seq-3,ed-1,1,http://localhost:62222/pages/13875/idhi_damascus_ver01/sn89055001/1910/08/11/ed-1/seq-3/1,Idaho,13875_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13875_0.txt
1998,13877,0,sn85053090,"The Ekalaka eagle (Ekalaka, Mont.)",1910,1,21,seq-6,ed-1,1,http://localhost:62222/pages/13877/mthi_dollyvarden_ver01/sn85053090/1910/01/21/ed-1/seq-6/1,Montana,13877_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13877_0.txt
149,13879,0,sn84020558,"Arizona republican (Phoenix, Ariz.)",1911,5,13,seq-9,ed-1,1,http://localhost:62222/pages/13879/az_chuckwalla_ver01/sn84020558/1911/05/13/ed-1/seq-9/1,Arizona,13879_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13879_0.txt
842,13880,0,sn89053204,"Americus times-recorder (Americus, Ga.)",1911,2,17,seq-1,ed-1,1,http://localhost:62222/pages/13880/gu_bootes_ver01/sn89053204/1911/02/17/ed-1/seq-1/1,Georgia,13880_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13880_0.txt
575,13881,0,sn85042462,Los Angeles herald (Los Angeles [Calif.]) 1900-1911,1909,6,27,seq-1,ed-1,2,http://localhost:62222/pages/13881/curiv_quailvalley_ver01/sn85042462/1909/06/27/ed-1/seq-1/2,California,13881_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13881_0.txt
579,13882,0,sn85042462,Los Angeles herald (Los Angeles [Calif.]) 1900-1911,1910,7,4,seq-2,ed-1,2,http://localhost:62222/pages/13882/curiv_rubidoux_ver01/sn85042462/1910/07/04/ed-1/seq-2/2,California,13882_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13882_0.txt
2633,13884,0,sn87076552,"Fulton County tribune. (Wauseon, Ohio)",1914,9,11,seq-3,ed-1,1,http://localhost:62222/pages/13884/ohi_magellan_ver01/sn87076552/1914/09/11/ed-1/seq-3/1,Ohio,13884_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13884_0.txt
927,13885,0,sn83025182,"The daily Gate City (Keokuk, Iowa)",1914,8,7,seq-3,ed-1,1,http://localhost:62222/pages/13885/iahi_decorah_ver01/sn83025182/1914/08/07/ed-1/seq-3/1,Iowa,13885_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13885_0.txt
1900,13886,0,sn87065469,"Oxford eagle. (Oxford, Lafayet...)",1914,3,19,seq-1,ed-1,1,http://localhost:62222/pages/13886/msar_diamond_ver01/sn87065469/1914/03/19/ed-1/seq-1/1,Mississippi,13886_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13886_0.txt
2368,13887,0,sn91068476,"The Monroe journal (Monroe, N.C.)",1915,3,2,seq-8,ed-1,1,http://localhost:62222/pages/13887/ncu_kings_ver01/sn91068476/1915/03/02/ed-1/seq-8/1,North Carolina,13887_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13887_0.txt
1474,13891,0,sn88065726,"Evening capital and Maryland gazette. (Annapolis, Md.)",1915,7,6,seq-2,ed-1,1,http://localhost:62222/pages/13891/mdu_kensington_ver02/sn88065726/1915/07/06/ed-1/seq-2/1,Maryland,13891_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13891_0.txt
1927,13892,0,sn86090233,"The Port Gibson reveille (Port Gibson, Mi...)",1915,8,26,seq-2,ed-1,1,http://localhost:62222/pages/13892/msar_jacard_ver01/sn86090233/1915/08/26/ed-1/seq-2/1,Mississippi,13892_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13892_0.txt
242,13893,0,sn86002159,"The Dolores star (Dolores, Montez...)",1915,8,27,seq-4,ed-1,1,http://localhost:62222/pages/13893/cohi_alta_ver01/sn86002159/1915/08/27/ed-1/seq-4/1,Colorado,13893_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13893_0.txt
2247,13894,0,sn91068415,"The review (High Point, N.C...)",1915,10,14,seq-3,ed-1,1,http://localhost:62222/pages/13894/ncu_elk_ver01/sn91068415/1915/10/14/ed-1/seq-3/1,North Carolina,13894_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13894_0.txt
894,13895,0,sn83025121,"The Hawaiian gazette (Honolulu [Oahu,...)",1915,8,17,seq-1,ed-1,1,http://localhost:62222/pages/13895/hihouml_lilac_ver02/sn83025121/1915/08/17/ed-1/seq-1/1,Hawaii,13895_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13895_0.txt
926,13896,0,sn84038306,"Manchester Democrat (Manchester, Iow...)",1915,7,7,seq-7,ed-1,1,http://localhost:62222/pages/13896/iahi_bettendorf_ver01/sn84038306/1915/07/07/ed-1/seq-7/1,Iowa,13896_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13896_0.txt
2455,13897,0,sn91064011,"Newark evening star and Newark advertiser (Newark, N.J.)",1915,12,21,seq-2,ed-1,1,http://localhost:62222/pages/13897/njr_elliot_ver01/sn91064011/1915/12/21/ed-1/seq-2/1,New Jersey,13897_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13897_0.txt
3499,13898,0,sn86086499,"Wauwatosa news (Wauwatosa, Wis.)",1915,8,13,seq-5,ed-1,1,http://localhost:62222/pages/13898/whi_hodag_ver01/sn86086499/1915/08/13/ed-1/seq-5/1,Wisconsin,13898_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13898_0.txt
3500,13898,1,sn86086499,"Wauwatosa news (Wauwatosa, Wis.)",1915,8,13,seq-5,ed-1,1,http://localhost:62222/pages/13898/whi_hodag_ver01/sn86086499/1915/08/13/ed-1/seq-5/1,Wisconsin,13898_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13898_1.txt
2458,13900,0,sn90063041,"Five Mile Beach weekly journal. (Wildwood, N.J.)",1916,1,7,seq-4,ed-1,1,http://localhost:62222/pages/13900/njr_harris_ver01/sn90063041/1916/01/07/ed-1/seq-4/1,New Jersey,13900_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13900_0.txt
2032,13902,0,2018270203,"The Loup City northwestern (Loup City, Neb.)",1916,8,31,seq-2,ed-1,1,http://localhost:62222/pages/13902/nbu_ancientbison_ver01/2018270203/1916/08/31/ed-1/seq-2/1,Nebraska,13902_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13902_0.txt
1732,13903,0,sn83016544,"The Cook County news-herald (Grand Marais, C...)",1916,1,13,seq-2,ed-1,1,http://localhost:62222/pages/13903/mnhi_kia_ver02/sn83016544/1916/01/13/ed-1/seq-2/1,Minnesota,13903_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13903_0.txt
2106,13904,0,2010270509,"The frontier. (O'Neill City, H...)",1916,8,31,seq-3,ed-1,1,http://localhost:62222/pages/13904/nbu_keithsbear_ver02/2010270509/1916/08/31/ed-1/seq-3/1,Nebraska,13904_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13904_0.txt
1324,13905,0,sn84037890,"The Hartford herald (Hartford, Ky.)",1916,2,2,seq-4,ed-1,1,http://localhost:62222/pages/13905/kyu_fernico_ver01/sn84037890/1916/02/02/ed-1/seq-4/1,Kentucky,13905_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13905_0.txt
2521,13906,0,sn83030431,The sun (New York [N.Y.]) 1916-1920,1919,10,1,seq-8,ed-1,1,http://localhost:62222/pages/13906/nn_pielou_ver01/sn83030431/1919/10/01/ed-1/seq-8/1,New York,13906_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13906_0.txt
2523,13906,1,sn83030431,The sun (New York [N.Y.]) 1916-1920,1919,10,1,seq-8,ed-1,1,http://localhost:62222/pages/13906/nn_pielou_ver01/sn83030431/1919/10/01/ed-1/seq-8/1,New York,13906_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13906_1.txt
142,13907,0,sn85032923,"Weekly journal-miner (Prescott, Ariz.)",1916,10,18,seq-1,ed-1,1,http://localhost:62222/pages/13907/az_bobcat_ver01/sn85032923/1916/10/18/ed-1/seq-1/1,Arizona,13907_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13907_0.txt
2517,13910,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1891,12,29,seq-5,ed-1,1,http://localhost:62222/pages/13910/nn_milosz_ver01/sn83030272/1891/12/29/ed-1/seq-5/1,New York,13910_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13910_0.txt
2518,13910,1,sn83030272,The sun (New York [N.Y.]) 1833-1916,1891,12,29,seq-5,ed-1,1,http://localhost:62222/pages/13910/nn_milosz_ver01/sn83030272/1891/12/29/ed-1/seq-5/1,New York,13910_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13910_1.txt
3569,13912,0,sn86072054,"The West Virginian (Fairmont, W. Va...)",1917,9,21,seq-4,ed-1,1,http://localhost:62222/pages/13912/wvu_pepper_ver01/sn86072054/1917/09/21/ed-1/seq-4/1,West Virginia,13912_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13912_0.txt
3284,13915,0,sn84025841,"Richmond planet (Richmond, Va.)",1918,4,13,seq-1,ed-1,1,http://localhost:62222/pages/13915/vi_lauren_ver02/sn84025841/1918/04/13/ed-1/seq-1/1,Virginia,13915_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13915_0.txt
3411,13918,0,sn87093353,"Cayton's weekly (Seattle, Wash.)",1918,9,21,seq-4,ed-1,1,http://localhost:62222/pages/13918/wa_elm_ver01/sn87093353/1918/09/21/ed-1/seq-4/1,Washington,13918_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13918_0.txt
3410,13918,1,sn87093353,"Cayton's weekly (Seattle, Wash.)",1918,9,21,seq-4,ed-1,1,http://localhost:62222/pages/13918/wa_elm_ver01/sn87093353/1918/09/21/ed-1/seq-4/1,Washington,13918_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13918_1.txt
850,13919,0,sn89053204,"Americus times-recorder (Americus, Ga.)",1918,5,23,seq-8,ed-1,1,http://localhost:62222/pages/13919/gu_corvus_ver01/sn89053204/1918/05/23/ed-1/seq-8/1,Georgia,13919_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13919_0.txt
1291,13920,0,sn86069395,"Hopkinsville Kentuckian (Hopkinsville, K...)",1918,3,5,seq-1,ed-1,1,http://localhost:62222/pages/13920/kyu_albatross_ver01/sn86069395/1918/03/05/ed-1/seq-1/1,Kentucky,13920_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13920_0.txt
19,13924,0,sn96060003,"The daily Alaska citizen. (Fairbanks, Alas...)",1919,11,21,seq-3,ed-1,1,http://localhost:62222/pages/13924/ak_gyrfalcon_ver01/sn96060003/1919/11/21/ed-1/seq-3/1,Alaska,13924_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13924_0.txt
84,13925,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1919,11,29,seq-1,ed-1,1,http://localhost:62222/pages/13925/au_carver_ver01/sn85038485/1919/11/29/ed-1/seq-1/1,Alabama,13925_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13925_0.txt
2055,13928,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1919,7,28,seq-1,ed-1,1,http://localhost:62222/pages/13928/nbu_coreopsis_ver01/sn99021999/1919/07/28/ed-1/seq-1/1,Nebraska,13928_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13928_0.txt
2042,13928,1,sn99021999,Omaha daily bee. (Omaha [Neb.]),1919,7,28,seq-1,ed-1,1,http://localhost:62222/pages/13928/nbu_coreopsis_ver01/sn99021999/1919/07/28/ed-1/seq-1/1,Nebraska,13928_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13928_1.txt
3503,13929,0,sn84025842,"The Wisconsin weekly blade (Madison, Wis.)",1919,2,6,seq-2,ed-1,1,http://localhost:62222/pages/13929/whi_imp_ver01/sn84025842/1919/02/06/ed-1/seq-2/1,Wisconsin,13929_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13929_0.txt
3505,13929,1,sn84025842,"The Wisconsin weekly blade (Madison, Wis.)",1919,2,6,seq-2,ed-1,1,http://localhost:62222/pages/13929/whi_imp_ver01/sn84025842/1919/02/06/ed-1/seq-2/1,Wisconsin,13929_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13929_1.txt
1088,13930,0,sn84024055,"The broad ax (Salt Lake City,...)",1919,8,30,seq-3,ed-1,1,http://localhost:62222/pages/13930/iune_charlie_ver01/sn84024055/1919/08/30/ed-1/seq-3/1,Illinois,13930_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13930_0.txt
3033,13932,0,sn85038531,"The Chattanooga news (Chattanooga, Te...)",1919,9,30,seq-9,ed-1,1,http://localhost:62222/pages/13932/tu_anita_ver01/sn85038531/1919/09/30/ed-1/seq-9/1,Tennessee,13932_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13932_0.txt
741,13934,0,sn84026749,The Washington times (Washington [D.C...),1919,4,8,seq-7,ed-1,1,http://localhost:62222/pages/13934/dlc_jetblue_ver01/sn84026749/1919/04/08/ed-1/seq-7/1,District of Columbia,13934_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13934_0.txt
316,13937,0,sn82014086,"Norwich bulletin (Norwich, Conn.)",1919,10,1,seq-1,ed-1,1,http://localhost:62222/pages/13937/ct_berlin_ver01/sn82014086/1919/10/01/ed-1/seq-1/1,Connecticut,13937_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13937_0.txt
317,13937,1,sn82014086,"Norwich bulletin (Norwich, Conn.)",1919,10,1,seq-1,ed-1,1,http://localhost:62222/pages/13937/ct_berlin_ver01/sn82014086/1919/10/01/ed-1/seq-1/1,Connecticut,13937_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13937_1.txt
2041,13940,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1919,4,27,seq-2,ed-1,1,http://localhost:62222/pages/13940/nbu_coreopsis_ver01/sn99021999/1919/04/27/ed-1/seq-2/1,Nebraska,13940_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13940_0.txt
271,13941,0,sn83025514,"The Colorado statesman (Denver, Colo.)",1919,11,8,seq-1,ed-1,1,http://localhost:62222/pages/13941/cohi_hamilton_ver01/sn83025514/1919/11/08/ed-1/seq-1/1,Colorado,13941_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13941_0.txt
265,13941,2,sn83025514,"The Colorado statesman (Denver, Colo.)",1919,11,8,seq-1,ed-1,1,http://localhost:62222/pages/13941/cohi_hamilton_ver01/sn83025514/1919/11/08/ed-1/seq-1/1,Colorado,13941_2.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13941_2.txt
148,13942,0,sn96060881,"Phoenix tribune (Phoenix, Ariz.)",1919,1,11,seq-3,ed-1,1,http://localhost:62222/pages/13942/az_campfiregoneout_ver03/sn96060881/1919/01/11/ed-1/seq-3/1,Arizona,13942_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13942_0.txt
5,13943,0,sn86072239,"The Cordova daily times (Cordova, Alaska)",1919,9,30,seq-1,ed-1,1,http://localhost:62222/pages/13943/ak_finwhale_ver01/sn86072239/1919/09/30/ed-1/seq-1/1,Alaska,13943_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13943_0.txt
3184,13946,0,sn88084272,"El Paso herald. (El Paso, Tex.)",1919,9,30,seq-1,ed-1,3,http://localhost:62222/pages/13946/txdn_hungary_ver01/sn88084272/1919/09/30/ed-1/seq-1/3,Texas,13946_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13946_0.txt
3185,13946,1,sn88084272,"El Paso herald. (El Paso, Tex.)",1919,9,30,seq-1,ed-1,3,http://localhost:62222/pages/13946/txdn_hungary_ver01/sn88084272/1919/09/30/ed-1/seq-1/3,Texas,13946_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13946_1.txt
2231,13947,0,sn91068423,"Hickory daily record (Hickory, N.C.)",1920,7,7,seq-1,ed-1,1,http://localhost:62222/pages/13947/ncu_deer_ver01/sn91068423/1920/07/07/ed-1/seq-1/1,North Carolina,13947_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13947_0.txt
1471,13949,0,sn88065726,"Evening capital and Maryland gazette. (Annapolis, Md.)",1920,7,8,seq-1,ed-1,1,http://localhost:62222/pages/13949/mdu_jessup_ver01/sn88065726/1920/07/08/ed-1/seq-1/1,Maryland,13949_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13949_0.txt
274,13950,0,sn83025514,"The Colorado statesman (Denver, Colo.)",1920,2,21,seq-1,ed-1,1,http://localhost:62222/pages/13950/cohi_hamilton_ver01/sn83025514/1920/02/21/ed-1/seq-1/1,Colorado,13950_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13950_0.txt
2056,13951,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1920,1,18,seq-2,ed-1,1,http://localhost:62222/pages/13951/nbu_coreopsis_ver01/sn99021999/1920/01/18/ed-1/seq-2/1,Nebraska,13951_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13951_0.txt
31,13954,0,sn84020657,"The Alaska daily empire (Juneau, Alaska)",1920,12,23,seq-1,ed-1,1,http://localhost:62222/pages/13954/ak_jellymoss_ver01/sn84020657/1920/12/23/ed-1/seq-1/1,Alaska,13954_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13954_0.txt
813,13955,0,sn87062268,"The Pensacola journal. (Pensacola, Fla.)",1920,11,4,seq-1,ed-1,1,http://localhost:62222/pages/13955/fu_cedarkey_ver01/sn87062268/1920/11/04/ed-1/seq-1/1,Florida,13955_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13955_0.txt
3234,13957,0,sn85058393,"The Ogden standard-examiner (Ogden, Utah)",1920,12,24,seq-1,ed-1,1,http://localhost:62222/pages/13957/uuml_kloeden_ver01/sn85058393/1920/12/24/ed-1/seq-1/1,Utah,13957_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13957_0.txt
3394,13960,0,sn87093407,"The Seattle star (Seattle, Wash.)",1921,8,20,seq-14,ed-1,1,http://localhost:62222/pages/13960/wa_bainbridge_ver01/sn87093407/1921/08/20/ed-1/seq-14/1,Washington,13960_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13960_0.txt
3397,13960,1,sn87093407,"The Seattle star (Seattle, Wash.)",1921,8,20,seq-14,ed-1,1,http://localhost:62222/pages/13960/wa_bainbridge_ver01/sn87093407/1921/08/20/ed-1/seq-14/1,Washington,13960_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13960_1.txt
2093,13961,0,00225879,"The monitor. (Omaha, Neb.)",1921,7,7,seq-2,ed-1,1,http://localhost:62222/pages/13961/nbu_indescribablebeast_ver01/00225879/1921/07/07/ed-1/seq-2/1,Nebraska,13961_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13961_0.txt
1317,13963,0,sn85038022,"The public ledger (Maysville, Ky.)",1921,8,20,seq-4,ed-1,1,http://localhost:62222/pages/13963/kyu_dove_ver02/sn85038022/1921/08/20/ed-1/seq-4/1,Kentucky,13963_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13963_0.txt
811,13964,0,sn84026749,The Washington times (Washington [D.C...),1921,7,24,seq-3,ed-1,1,http://localhost:62222/pages/13964/dlc_yorkie_ver01/sn84026749/1921/07/24/ed-1/seq-3/1,District of Columbia,13964_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13964_0.txt
814,13967,0,sn87062268,"The Pensacola journal. (Pensacola, Fla.)",1922,9,3,seq-1,ed-1,1,http://localhost:62222/pages/13967/fu_cedarkey_ver01/sn87062268/1922/09/03/ed-1/seq-1/1,Florida,13967_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13967_0.txt
3125,13968,0,sn86063730,"Brownsville herald (Brownsville, Te...)",1922,5,21,seq-1,ed-1,1,http://localhost:62222/pages/13968/txdn_burnett_ver01/sn86063730/1922/05/21/ed-1/seq-1/1,Texas,13968_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13968_0.txt
1985,13969,0,sn83045217,"Great Falls tribune (Great Falls, Mo...)",1922,7,2,seq-2,ed-1,1,http://localhost:62222/pages/13969/mthi_crane_ver01/sn83045217/1922/07/02/ed-1/seq-2/1,Montana,13969_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13969_0.txt
630,13972,0,sn83045462,"Evening star (Washington, D.C...)",1923,8,17,seq-1,ed-1,1,http://localhost:62222/pages/13972/dlc_armstrong_ver02/sn83045462/1923/08/17/ed-1/seq-1/1,District of Columbia,13972_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13972_0.txt
632,13972,1,sn83045462,"Evening star (Washington, D.C...)",1923,8,17,seq-1,ed-1,1,http://localhost:62222/pages/13972/dlc_armstrong_ver02/sn83045462/1923/08/17/ed-1/seq-1/1,District of Columbia,13972_1.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13972_1.txt
278,13974,0,sn83025514,"The Colorado statesman (Denver, Colo.)",1923,6,30,seq-4,ed-1,1,http://localhost:62222/pages/13974/cohi_hamilton_ver01/sn83025514/1923/06/30/ed-1/seq-4/1,Colorado,13974_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13974_0.txt
3404,13975,0,sn88087163,"Southwest Washington labor press (Hoquiam, Wash.)",1924,10,3,seq-4,ed-1,1,http://localhost:62222/pages/13975/wa_canvasback_ver02/sn88087163/1924/10/03/ed-1/seq-4/1,Washington,13975_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13975_0.txt
1098,13976,0,sn84020097,"The daily worker (Chicago, Ill.)",1925,1,5,seq-6,ed-1,1,http://localhost:62222/pages/13976/iune_emerald_ver03/sn84020097/1925/01/05/ed-1/seq-6/1,Illinois,13976_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13976_0.txt
700,13977,0,sn83045462,"Evening star (Washington, D.C...)",1927,11,10,seq-45,ed-1,1,http://localhost:62222/pages/13977/dlc_irving_ver01/sn83045462/1927/11/10/ed-1/seq-45/1,District of Columbia,13977_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13977_0.txt
1103,13978,0,sn84020097,"The daily worker (Chicago, Ill.)",1928,7,20,seq-1,ed-1,1,http://localhost:62222/pages/13978/iune_fluorite_ver01/sn84020097/1928/07/20/ed-1/seq-1/1,Illinois,13978_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13978_0.txt
399,13979,0,sn82014519,"New Britain herald (New Britain, Co...)",1930,8,13,seq-14,ed-1,1,http://localhost:62222/pages/13979/ct_inxs_ver01/sn82014519/1930/08/13/ed-1/seq-14/1,Connecticut,13979_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13979_0.txt
1059,13980,0,sn82015313,The Indianapolis times (Indianapolis [I...),1930,10,2,seq-1,ed-1,1,http://localhost:62222/pages/13980/in_goldman_ver01/sn82015313/1930/10/02/ed-1/seq-1/1,Indiana,13980_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13980_0.txt
1057,13981,0,sn82015313,The Indianapolis times (Indianapolis [I...),1930,8,14,seq-3,ed-1,1,http://localhost:62222/pages/13981/in_goldman_ver01/sn82015313/1930/08/14/ed-1/seq-3/1,Indiana,13981_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13981_0.txt
2418,13983,0,sn85042243,"The Bismarck tribune (Bismarck, N.D.)",1931,3,7,seq-1,ed-1,1,http://localhost:62222/pages/13983/ndhi_ferengi_ver01/sn85042243/1931/03/07/ed-1/seq-1/1,North Dakota,13983_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13983_0.txt
1502,13984,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1937,11,6,seq-1,ed-1,1,http://localhost:62222/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,Michigan,13984_0.txt,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13984_0.txt
